ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasAge,actual,predicted,error,prediction
5696,3493663,Table 2,BaselineCharacteristic,x,PFS (months) ; ,m,None,11,13,3,No,1:No,1:No,,1
5696,3493663,Table 2,BaselineCharacteristic,x,OS (months) ; ,m,None,11,14,3,No,1:No,1:No,,1
5704,3494535,Table 1,BaselineCharacteristic,Donors,,None,None,0,0,12,No,1:No,1:No,,0.905
5704,3494535,Table 1,BaselineCharacteristic,Age,,Donors,None,0,1,1,No,1:No,1:No,,0.903
5704,3494535,Table 1,BaselineCharacteristic,Sex,,Donors,None,0,2,1,No,1:No,1:No,,0.903
5704,3494535,Table 1,BaselineCharacteristic,Smoking,,Donors,None,0,3,1,No,1:No,1:No,,0.917
5704,3494535,Table 1,BaselineCharacteristic,Vegetarian,,Donors,None,0,4,1,No,1:No,1:No,,0.913
5704,3494535,Table 1,BaselineCharacteristic,Vitamins,,Donors,None,0,5,1,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,Background diseases,,Donors,None,0,6,1,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,1,0,2,No,1:No,1:No,,0.915
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,1,1,3,No,1:No,1:No,,0.612
5704,3494535,Table 1,BaselineCharacteristic,F,Sex ; ,x,None,1,2,3,No,1:No,1:No,,0.9
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,1,3,3,No,1:No,1:No,,0.89
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,1,4,3,No,1:No,1:No,,0.85
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,x,None,1,5,3,No,1:No,1:No,,0.86
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,1,6,3,No,1:No,1:No,,0.87
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,2,0,2,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,2,1,3,No,1:No,1:No,,0.632
5704,3494535,Table 1,BaselineCharacteristic,M,Sex ; ,x,None,2,2,3,No,1:No,1:No,,0.92
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,2,3,3,No,1:No,1:No,,0.91
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,2,4,3,No,1:No,1:No,,0.86
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,x,None,2,5,3,No,1:No,1:No,,0.86
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,2,6,3,No,1:No,1:No,,0.87
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,3,0,2,No,1:No,1:No,,0.945
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,3,1,3,No,1:No,1:No,,0.646
5704,3494535,Table 1,BaselineCharacteristic,M,Sex ; ,x,None,3,2,3,No,1:No,1:No,,0.94
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,3,3,3,No,1:No,1:No,,0.93
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,3,4,3,No,1:No,1:No,,0.86
5704,3494535,Table 1,BaselineCharacteristic,yes,Vitamins ; ,x,None,3,5,3,No,1:No,1:No,,0.92
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,3,6,3,No,1:No,1:No,,0.87
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,4,0,2,No,1:No,1:No,,0.965
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,4,1,3,No,1:No,1:No,,0.726
5704,3494535,Table 1,BaselineCharacteristic,F,Sex ; ,x,None,4,2,3,No,1:No,1:No,,0.94
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,4,3,3,No,1:No,1:No,,0.93
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,4,4,3,No,1:No,1:No,,0.86
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,x,None,4,5,3,No,1:No,1:No,,0.85
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,4,6,3,No,1:No,1:No,,0.86
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,5,0,2,No,1:No,1:No,,0.963
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,5,1,3,No,1:No,1:No,,0.726
5704,3494535,Table 1,BaselineCharacteristic,F,Sex ; ,x,None,5,2,3,No,1:No,1:No,,0.94
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,5,3,3,No,1:No,1:No,,0.93
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,5,4,3,No,1:No,1:No,,0.86
5704,3494535,Table 1,BaselineCharacteristic,yes,Vitamins ; ,x,None,5,5,3,No,1:No,1:No,,0.9
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,5,6,3,No,1:No,1:No,,0.85
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,6,0,2,No,1:No,1:No,,0.973
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,6,1,3,No,1:No,1:No,,0.746
5704,3494535,Table 1,BaselineCharacteristic,M,Sex ; ,x,None,6,2,3,No,1:No,1:No,,0.96
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,6,3,3,No,1:No,1:No,,0.95
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,6,4,3,No,1:No,1:No,,0.925
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,x,None,6,5,3,No,1:No,1:No,,0.905
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,6,6,3,No,1:No,1:No,,0.905
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,7,0,2,No,1:No,1:No,,0.973
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,7,1,3,No,1:No,1:No,,0.786
5704,3494535,Table 1,BaselineCharacteristic,M,Sex ; ,x,None,7,2,3,No,1:No,1:No,,0.97
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,7,3,3,No,1:No,1:No,,0.96
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,7,4,3,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,x,None,7,5,3,No,1:No,1:No,,0.925
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,7,6,3,No,1:No,1:No,,0.925
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,8,0,2,No,1:No,1:No,,0.972
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,8,1,3,No,1:No,1:No,,0.806
5704,3494535,Table 1,BaselineCharacteristic,F,Sex ; ,x,None,8,2,3,No,1:No,1:No,,0.98
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,8,3,3,No,1:No,1:No,,0.97
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,8,4,3,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,yes,Vitamins ; ,x,None,8,5,3,No,1:No,1:No,,0.97
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,8,6,3,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,x,Donors ; ,x,None,9,0,2,No,1:No,1:No,,0.982
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,x,None,9,1,3,No,1:No,1:No,,0.846
5704,3494535,Table 1,BaselineCharacteristic,M,Sex ; ,x,None,9,2,3,No,1:No,1:No,,0.99
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,x,None,9,3,3,No,1:No,1:No,,0.99
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,x,None,9,4,3,No,1:No,1:No,,0.945
5704,3494535,Table 1,BaselineCharacteristic,yes,Vitamins ; ,x,None,9,5,3,No,1:No,1:No,,0.99
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,x,None,9,6,3,No,1:No,1:No,,0.945
5704,3494535,Table 1,BaselineCharacteristic,xx,Donors ; ,xx,None,10,0,2,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,xx,None,10,1,3,No,1:No,1:No,,0.921
5704,3494535,Table 1,BaselineCharacteristic,F,Sex ; ,xx,None,10,2,3,No,1:No,1:No,,0.911
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,xx,None,10,3,3,No,1:No,1:No,,0.901
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,xx,None,10,4,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,xx,None,10,5,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,xx,None,10,6,3,No,1:No,1:No,,0.761
5704,3494535,Table 1,BaselineCharacteristic,xx,Donors ; ,xx,None,11,0,2,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,xx,None,11,1,3,No,1:No,1:No,,0.921
5704,3494535,Table 1,BaselineCharacteristic,F,Sex ; ,xx,None,11,2,3,No,1:No,1:No,,0.911
5704,3494535,Table 1,BaselineCharacteristic,x-x cig/day,Smoking ; ,xx,None,11,3,3,No,1:No,1:No,,0.906
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,xx,None,11,4,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,xx,None,11,5,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,xx,None,11,6,3,No,1:No,1:No,,0.761
5704,3494535,Table 1,BaselineCharacteristic,xx,Donors ; ,xx,None,12,0,2,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,xx,None,12,1,3,No,1:No,1:No,,0.921
5704,3494535,Table 1,BaselineCharacteristic,M,Sex ; ,xx,None,12,2,3,No,1:No,1:No,,0.911
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,xx,None,12,3,3,No,1:No,1:No,,0.901
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,xx,None,12,4,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,xx,None,12,5,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,xx,None,12,6,3,No,1:No,1:No,,0.761
5704,3494535,Table 1,BaselineCharacteristic,xx,Donors ; ,xx,None,13,0,2,No,1:No,1:No,,0.935
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,xx,None,13,1,3,No,1:No,1:No,,0.921
5704,3494535,Table 1,BaselineCharacteristic,F,Sex ; ,xx,None,13,2,3,No,1:No,1:No,,0.911
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,xx,None,13,3,3,No,1:No,1:No,,0.891
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,xx,None,13,4,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,xx,None,13,5,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,xx,None,13,6,3,No,1:No,1:No,,0.761
5704,3494535,Table 1,BaselineCharacteristic,xx,Donors ; ,xx,None,14,0,2,No,1:No,1:No,,0.955
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,xx,None,14,1,3,No,1:No,1:No,,0.941
5704,3494535,Table 1,BaselineCharacteristic,M,Sex ; ,xx,None,14,2,3,No,1:No,1:No,,0.931
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,xx,None,14,3,3,No,1:No,1:No,,0.911
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,xx,None,14,4,3,No,1:No,1:No,,0.741
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,xx,None,14,5,3,No,1:No,1:No,,0.741
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,xx,None,14,6,3,No,1:No,1:No,,0.751
5704,3494535,Table 1,BaselineCharacteristic,xx,Donors ; ,xx,None,15,0,2,No,1:No,1:No,,0.955
5704,3494535,Table 1,BaselineCharacteristic,xx,Age ; ,xx,None,15,1,3,No,1:No,1:No,,0.941
5704,3494535,Table 1,BaselineCharacteristic,M,Sex ; ,xx,None,15,2,3,No,1:No,1:No,,0.931
5704,3494535,Table 1,BaselineCharacteristic,No,Smoking ; ,xx,None,15,3,3,No,1:No,1:No,,0.911
5704,3494535,Table 1,BaselineCharacteristic,no,Vegetarian ; ,xx,None,15,4,3,No,1:No,1:No,,0.741
5704,3494535,Table 1,BaselineCharacteristic,no,Vitamins ; ,xx,None,15,5,3,No,1:No,1:No,,0.741
5704,3494535,Table 1,BaselineCharacteristic,no,Background diseases ; ,xx,None,15,6,3,No,1:No,1:No,,0.751
5758,3502482,Table 1,BaselineCharacteristic,,,None,None,0,0,12,No,1:No,1:No,,0.905
5758,3502482,Table 1,BaselineCharacteristic,Median age (years)(min-max), ; ,Median age (years)(min-max),,1,0,2,No,1:No,1:No,,0.528
5758,3502482,Table 1,BaselineCharacteristic,Median tumor size (mm) (min-max), ; ,Median tumor size (mm) (min-max),,2,0,2,No,1:No,1:No,,0.92
5758,3502482,Table 1,BaselineCharacteristic,Histology, ; ,None,None,3,0,24,No,1:No,1:No,,0.922
5758,3502482,Table 1,BaselineCharacteristic,Histology,xx Gy step (n?=?xx) ; ,Histology,None,3,1,43,No,1:No,1:No,,0.504
5758,3502482,Table 1,BaselineCharacteristic,Histology,xx Gy step (n?=?xx) ; ,Histology,None,3,2,43,No,1:No,1:No,,0.524
5758,3502482,Table 1,BaselineCharacteristic,Invasive ductal carcinoma (IDC), ; ,Invasive ductal carcinoma (IDC), Histology,4,0,2,No,1:No,1:No,,0.97
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,Invasive ductal carcinoma (IDC), Histology,4,1,3,No,1:No,1:No,,0.551
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,Invasive ductal carcinoma (IDC), Histology,4,2,3,No,1:No,1:No,,0.601
5758,3502482,Table 1,BaselineCharacteristic,Mucinous/tubular/other invasive carcinoma, ; ,Mucinous/tubular/other invasive carcinoma, Histology,5,0,2,No,1:No,1:No,,0.97
5758,3502482,Table 1,BaselineCharacteristic,x%,xx Gy step (n?=?xx) ; ,Mucinous/tubular/other invasive carcinoma, Histology,5,1,3,No,1:No,1:No,,0.611
5758,3502482,Table 1,BaselineCharacteristic,-,xx Gy step (n?=?xx) ; ,Mucinous/tubular/other invasive carcinoma, Histology,5,2,3,No,1:No,1:No,,0.566
5758,3502482,Table 1,BaselineCharacteristic,Ductal Carcinoma In Situ (DCIS), ; ,Ductal Carcinoma In Situ (DCIS), Histology,6,0,2,No,1:No,1:No,,0.99
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,Ductal Carcinoma In Situ (DCIS), Histology,6,1,3,No,1:No,1:No,,0.591
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,Ductal Carcinoma In Situ (DCIS), Histology,6,2,3,No,1:No,1:No,,0.641
5758,3502482,Table 1,BaselineCharacteristic,Nodal status, ; ,None,None,7,0,24,No,1:No,1:No,,0.974
5758,3502482,Table 1,BaselineCharacteristic,Nodal status,xx Gy step (n?=?xx) ; ,Nodal status,None,7,1,43,No,1:No,1:No,,0.634
5758,3502482,Table 1,BaselineCharacteristic,Nodal status,xx Gy step (n?=?xx) ; ,Nodal status,None,7,2,43,No,1:No,1:No,,0.634
5758,3502482,Table 1,BaselineCharacteristic,pNx, ; ,pNx, Nodal status,8,0,2,No,1:No,1:No,,0.99
5758,3502482,Table 1,BaselineCharacteristic,xxx%,xx Gy step (n?=?xx) ; ,pNx, Nodal status,8,1,3,No,1:No,1:No,,0.621
5758,3502482,Table 1,BaselineCharacteristic,xxx%,xx Gy step (n?=?xx) ; ,pNx, Nodal status,8,2,3,No,1:No,1:No,,0.641
5758,3502482,Table 1,BaselineCharacteristic,Scarff & Bloom histology grade, ; ,None,None,9,0,24,No,1:No,1:No,,0.984
5758,3502482,Table 1,BaselineCharacteristic,Scarff & Bloom histology grade,xx Gy step (n?=?xx) ; ,Scarff & Bloom histology grade,None,9,1,43,No,1:No,1:No,,0.668
5758,3502482,Table 1,BaselineCharacteristic,Scarff & Bloom histology grade,xx Gy step (n?=?xx) ; ,Scarff & Bloom histology grade,None,9,2,43,No,1:No,1:No,,0.678
5758,3502482,Table 1,BaselineCharacteristic,x, ; ,x, Scarff & Bloom histology grade,10,0,2,No,1:No,1:No,,0.982
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,x, Scarff & Bloom histology grade,10,1,3,No,1:No,1:No,,0.701
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,x, Scarff & Bloom histology grade,10,2,3,No,1:No,1:No,,0.751
5758,3502482,Table 1,BaselineCharacteristic,x, ; ,x, Scarff & Bloom histology grade,11,0,2,No,1:No,1:No,,0.982
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,x, Scarff & Bloom histology grade,11,1,3,No,1:No,1:No,,0.711
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,x, Scarff & Bloom histology grade,11,2,3,No,1:No,1:No,,0.761
5758,3502482,Table 1,BaselineCharacteristic,x, ; ,x, Scarff & Bloom histology grade,12,0,2,No,1:No,1:No,,0.982
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,x, Scarff & Bloom histology grade,12,1,3,No,1:No,1:No,,0.711
5758,3502482,Table 1,BaselineCharacteristic,x%,xx Gy step (n?=?xx) ; ,x, Scarff & Bloom histology grade,12,2,3,No,1:No,1:No,,0.811
5758,3502482,Table 1,BaselineCharacteristic,ER status, ; ,None,None,13,0,24,No,1:No,1:No,,0.995
5758,3502482,Table 1,BaselineCharacteristic,ER status,xx Gy step (n?=?xx) ; ,ER status,None,13,1,43,No,1:No,1:No,,0.664
5758,3502482,Table 1,BaselineCharacteristic,ER status,xx Gy step (n?=?xx) ; ,ER status,None,13,2,43,No,1:No,1:No,,0.654
5758,3502482,Table 1,BaselineCharacteristic,Positive, ; ,Positive, ER status,14,0,2,No,1:No,1:No,,1
5758,3502482,Table 1,BaselineCharacteristic,xxx%,xx Gy step (n?=?xx) ; ,Positive, ER status,14,1,3,No,1:No,1:No,,0.681
5758,3502482,Table 1,BaselineCharacteristic,xxx%,xx Gy step (n?=?xx) ; ,Positive, ER status,14,2,3,No,1:No,1:No,,0.691
5758,3502482,Table 1,BaselineCharacteristic,PR status (+), ; ,None,None,15,0,24,No,1:No,1:No,,0.995
5758,3502482,Table 1,BaselineCharacteristic,PR status (+),xx Gy step (n?=?xx) ; ,PR status (+),None,15,1,43,No,1:No,1:No,,0.704
5758,3502482,Table 1,BaselineCharacteristic,PR status (+),xx Gy step (n?=?xx) ; ,PR status (+),None,15,2,43,No,1:No,1:No,,0.694
5758,3502482,Table 1,BaselineCharacteristic,Positive, ; ,Positive, PR status (+),16,0,2,No,1:No,1:No,,1
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,Positive, PR status (+),16,1,3,No,1:No,1:No,,0.711
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,Positive, PR status (+),16,2,3,No,1:No,1:No,,0.711
5758,3502482,Table 1,BaselineCharacteristic,Negative, ; ,Negative, PR status (+),17,0,2,No,1:No,1:No,,1
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,Negative, PR status (+),17,1,3,No,1:No,1:No,,0.711
5758,3502482,Table 1,BaselineCharacteristic,xx%,xx Gy step (n?=?xx) ; ,Negative, PR status (+),17,2,3,No,1:No,1:No,,0.711
5758,3502482,Table 1,BaselineCharacteristic,Herx status, ; ,None,None,18,0,24,No,1:No,1:No,,0.985
5758,3502482,Table 1,BaselineCharacteristic,Herx status,xx Gy step (n?=?xx) ; ,Herx status,None,18,1,43,No,1:No,1:No,,0.674
5758,3502482,Table 1,BaselineCharacteristic,Herx status,xx Gy step (n?=?xx) ; ,Herx status,None,18,2,43,No,1:No,1:No,,0.664
5758,3502482,Table 1,BaselineCharacteristic,Negative, ; ,Negative, Herx status,19,0,2,No,1:No,1:No,,0.99
5758,3502482,Table 1,BaselineCharacteristic,xxx%,xx Gy step (n?=?xx) ; ,Negative, Herx status,19,1,3,No,1:No,1:No,,0.667
5758,3502482,Table 1,BaselineCharacteristic,xxx%,xx Gy step (n?=?xx) ; ,Negative, Herx status,19,2,3,No,1:No,1:No,,0.677
5758,3502482,Table 2,BaselineCharacteristic,Characteristic,,None,None,0,0,12,No,1:No,1:No,,0.905
5758,3502482,Table 2,BaselineCharacteristic,,Characteristic ; ,None,None,1,0,12,No,1:No,1:No,,0.898
5758,3502482,Table 2,BaselineCharacteristic,Min - max,"xx Gy (n?=?xx patients, xx tumors) ; ",,None,1,4,1,No,1:No,1:No,,0.5
5758,3502482,Table 2,BaselineCharacteristic,PTV coverage,Characteristic ;  ; ,PTV coverage,,2,0,2,No,1:No,1:No,,0.95
5758,3502482,Table 2,BaselineCharacteristic,PTV coverage,"xx Gy (n?=?xx patients, xx tumors) ; Median ; ",PTV coverage,,2,3,3,No,1:No,1:No,,0.51
5758,3502482,Table 2,BaselineCharacteristic,,"xx Gy (n?=?xx patients, xx tumors) ; Min - max ; ",PTV coverage,,2,4,3,No,1:No,1:No,,0.54
5758,3502482,Table 2,BaselineCharacteristic,Vxxx%,Characteristic ;  ; ,Vxxx%,,3,0,2,No,1:No,1:No,,0.96
5758,3502482,Table 2,BaselineCharacteristic,xx,"xx Gy (n?=?xx patients, xx tumors) ; Median ; ",Vxxx%,,3,3,3,No,1:No,1:No,,0.53
5758,3502482,Table 2,BaselineCharacteristic,Vxx%,Characteristic ;  ; ,Vxx%,,4,0,2,No,1:No,1:No,,0.97
5758,3502482,Table 2,BaselineCharacteristic,xxx - xxx,xx Gy (n?=?xx) ; Min - max ; ,Vxx%,,4,2,3,No,1:No,1:No,,0.516
5758,3502482,Table 2,BaselineCharacteristic,xxx,"xx Gy (n?=?xx patients, xx tumors) ; Median ; ",Vxx%,,4,3,3,No,1:No,1:No,,0.516
5758,3502482,Table 2,BaselineCharacteristic,xx - xxx,"xx Gy (n?=?xx patients, xx tumors) ; Min - max ; ",Vxx%,,4,4,3,No,1:No,1:No,,0.536
5758,3502482,Table 2,BaselineCharacteristic,Vxx%,Characteristic ;  ; ,Vxx%,,5,0,2,No,1:No,1:No,,0.97
5758,3502482,Table 2,BaselineCharacteristic,xxx - xxx,xx Gy (n?=?xx) ; Min - max ; ,Vxx%,,5,2,3,No,1:No,1:No,,0.516
5758,3502482,Table 2,BaselineCharacteristic,xxx,"xx Gy (n?=?xx patients, xx tumors) ; Median ; ",Vxx%,,5,3,3,No,1:No,1:No,,0.526
5758,3502482,Table 2,BaselineCharacteristic,xx - xxx,"xx Gy (n?=?xx patients, xx tumors) ; Min - max ; ",Vxx%,,5,4,3,No,1:No,1:No,,0.546
5758,3502482,Table 2,BaselineCharacteristic,Ipsilateral breast,Characteristic ;  ; ,None,None,6,0,24,No,1:No,1:No,,0.969
5758,3502482,Table 2,BaselineCharacteristic,Ipsilateral breast,xx Gy (n?=?xx) ; Median ; ,Ipsilateral breast,None,6,1,43,No,1:No,1:No,,0.654
5758,3502482,Table 2,BaselineCharacteristic,Ipsilateral breast,xx Gy (n?=?xx) ; Min - max ; ,Ipsilateral breast,None,6,2,43,No,1:No,1:No,,0.668
5758,3502482,Table 2,BaselineCharacteristic,Ipsilateral breast,"xx Gy (n?=?xx patients, xx tumors) ; Median ; ",Ipsilateral breast,None,6,3,43,No,1:No,1:No,,0.652
5758,3502482,Table 2,BaselineCharacteristic,Ipsilateral breast,"xx Gy (n?=?xx patients, xx tumors) ; Min - max ; ",Ipsilateral breast,None,6,4,43,No,1:No,1:No,,0.682
5758,3502482,Table 2,BaselineCharacteristic,Vxx Gy (%),Characteristic ;  ; ,Vxx Gy (%), Ipsilateral breast,7,0,2,No,1:No,1:No,,0.92
5758,3502482,Table 2,BaselineCharacteristic,xx,xx Gy (n?=?xx) ; Median ; ,Vxx Gy (%), Ipsilateral breast,7,1,3,No,1:No,1:No,,0.646
5758,3502482,Table 2,BaselineCharacteristic,xx - xx,xx Gy (n?=?xx) ; Min - max ; ,Vxx Gy (%), Ipsilateral breast,7,2,3,No,1:No,1:No,,0.666
5758,3502482,Table 2,BaselineCharacteristic,xx,"xx Gy (n?=?xx patients, xx tumors) ; Median ; ",Vxx Gy (%), Ipsilateral breast,7,3,3,No,1:No,1:No,,0.626
5758,3502482,Table 2,BaselineCharacteristic,xx - xx,"xx Gy (n?=?xx patients, xx tumors) ; Min - max ; ",Vxx Gy (%), Ipsilateral breast,7,4,3,No,1:No,1:No,,0.646
5758,3502482,Table 2,BaselineCharacteristic,Vxx Gy (%),Characteristic ;  ; ,Vxx Gy (%), Ipsilateral breast,8,0,2,No,1:No,1:No,,0.93
5758,3502482,Table 2,BaselineCharacteristic,xx,xx Gy (n?=?xx) ; Median ; ,Vxx Gy (%), Ipsilateral breast,8,1,3,No,1:No,1:No,,0.666
5758,3502482,Table 2,BaselineCharacteristic,xx - xx,xx Gy (n?=?xx) ; Min - max ; ,Vxx Gy (%), Ipsilateral breast,8,2,3,No,1:No,1:No,,0.676
5758,3502482,Table 2,BaselineCharacteristic,xx,"xx Gy (n?=?xx patients, xx tumors) ; Median ; ",Vxx Gy (%), Ipsilateral breast,8,3,3,No,1:No,1:No,,0.646
5758,3502482,Table 2,BaselineCharacteristic,xx - xx,"xx Gy (n?=?xx patients, xx tumors) ; Min - max ; ",Vxx Gy (%), Ipsilateral breast,8,4,3,No,1:No,1:No,,0.656
5758,3502482,Table 2,BaselineCharacteristic,Vxx Gy (%),Characteristic ;  ; ,Vxx Gy (%), Ipsilateral breast,9,0,2,No,1:No,1:No,,0.94
5758,3502482,Table 2,BaselineCharacteristic,xx,xx Gy (n?=?xx) ; Median ; ,Vxx Gy (%), Ipsilateral breast,9,1,3,No,1:No,1:No,,0.656
5758,3502482,Table 2,BaselineCharacteristic,xx - xx,xx Gy (n?=?xx) ; Min - max ; ,Vxx Gy (%), Ipsilateral breast,9,2,3,No,1:No,1:No,,0.676
5758,3502482,Table 2,BaselineCharacteristic,xx,"xx Gy (n?=?xx patients, xx tumors) ; Median ; ",Vxx Gy (%), Ipsilateral breast,9,3,3,No,1:No,1:No,,0.636
